Porcentagem De Utilizacao,0.936269
Quantidade de Recipientes,13
Busca do Corvo,
Arquivo,base\CLASS01_040_04.json
Execucao,9
MaxIteration,3
Tempo Decorrido (segundos),1.23627
Porcentagem De Utilizacao,0.9299
Quantidade de Recipientes,13
Busca do Corvo,
Arquivo,base\CLASS01_040_04.json
Execucao,9
MaxIteration,4
Tempo Decorrido (segundos),1.63277
Porcentagem De Utilizacao,0.929592
Quantidade de Recipientes,13
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,0
MaxIteration,0
Tempo Decorrido (segundos),3.72E-05
Porcentagem De Utilizacao,0.881147
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,0
MaxIteration,1
Tempo Decorrido (segundos),0.449613
Porcentagem De Utilizacao,0.9664
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,0
MaxIteration,2
Tempo Decorrido (segundos),0.878816
Porcentagem De Utilizacao,0.966629
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,0
MaxIteration,3
Tempo Decorrido (segundos),1.32094
Porcentagem De Utilizacao,0.966914
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,0
MaxIteration,4
Tempo Decorrido (segundos),1.78319
Porcentagem De Utilizacao,0.966886
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,1
MaxIteration,0
Tempo Decorrido (segundos),3.59E-05
Porcentagem De Utilizacao,0.967057
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,1
MaxIteration,1
Tempo Decorrido (segundos),0.458964
Porcentagem De Utilizacao,0.881707
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,1
MaxIteration,2
Tempo Decorrido (segundos),0.862554
Porcentagem De Utilizacao,0.966729
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,1
MaxIteration,3
Tempo Decorrido (segundos),1.32971
Porcentagem De Utilizacao,0.966429
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,1
MaxIteration,4
Tempo Decorrido (segundos),1.84298
Porcentagem De Utilizacao,0.966629
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,2
MaxIteration,0
Tempo Decorrido (segundos),3.68E-05
Porcentagem De Utilizacao,0.966329
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,2
MaxIteration,1
Tempo Decorrido (segundos),0.45266
Porcentagem De Utilizacao,0.966529
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,2
MaxIteration,2
Tempo Decorrido (segundos),0.903436
Porcentagem De Utilizacao,0.9664
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,2
MaxIteration,3
Tempo Decorrido (segundos),1.34837
Porcentagem De Utilizacao,0.967443
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,2
MaxIteration,4
Tempo Decorrido (segundos),1.79798
Porcentagem De Utilizacao,0.966743
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,3
MaxIteration,0
Tempo Decorrido (segundos),3.82E-05
Porcentagem De Utilizacao,0.966643
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,3
MaxIteration,1
Tempo Decorrido (segundos),0.444089
Porcentagem De Utilizacao,0.9663
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,3
MaxIteration,2
Tempo Decorrido (segundos),0.885089
Porcentagem De Utilizacao,0.9668
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,3
MaxIteration,3
Tempo Decorrido (segundos),1.38122
Porcentagem De Utilizacao,0.9667
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,3
MaxIteration,4
Tempo Decorrido (segundos),1.72798
Porcentagem De Utilizacao,0.966957
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,4
MaxIteration,0
Tempo Decorrido (segundos),3.79E-05
Porcentagem De Utilizacao,0.966214
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,4
MaxIteration,1
Tempo Decorrido (segundos),0.425789
Porcentagem De Utilizacao,0.966357
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,4
MaxIteration,2
Tempo Decorrido (segundos),0.882431
Porcentagem De Utilizacao,0.966743
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,4
MaxIteration,3
Tempo Decorrido (segundos),1.32964
Porcentagem De Utilizacao,0.966686
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,4
MaxIteration,4
Tempo Decorrido (segundos),1.79493
Porcentagem De Utilizacao,0.966857
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,5
MaxIteration,0
Tempo Decorrido (segundos),3.99E-05
Porcentagem De Utilizacao,0.966957
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,5
MaxIteration,1
Tempo Decorrido (segundos),0.422584
Porcentagem De Utilizacao,0.966757
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,5
MaxIteration,2
Tempo Decorrido (segundos),0.880549
Porcentagem De Utilizacao,0.966471
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,5
MaxIteration,3
Tempo Decorrido (segundos),1.34084
Porcentagem De Utilizacao,0.966543
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,5
MaxIteration,4
Tempo Decorrido (segundos),1.79838
Porcentagem De Utilizacao,0.966757
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,6
MaxIteration,0
Tempo Decorrido (segundos),3.29E-05
Porcentagem De Utilizacao,0.966314
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,6
MaxIteration,1
Tempo Decorrido (segundos),0.435278
Porcentagem De Utilizacao,0.966786
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,6
MaxIteration,2
Tempo Decorrido (segundos),0.872577
Porcentagem De Utilizacao,0.966771
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,6
MaxIteration,3
Tempo Decorrido (segundos),1.29755
Porcentagem De Utilizacao,0.966643
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,6
MaxIteration,4
Tempo Decorrido (segundos),1.74302
Porcentagem De Utilizacao,0.966743
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,7
MaxIteration,0
Tempo Decorrido (segundos),3.83E-05
Porcentagem De Utilizacao,0.966571
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,7
MaxIteration,1
Tempo Decorrido (segundos),0.428901
Porcentagem De Utilizacao,0.966514
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,7
MaxIteration,2
Tempo Decorrido (segundos),0.880175
Porcentagem De Utilizacao,0.966686
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,7
MaxIteration,3
Tempo Decorrido (segundos),1.37142
Porcentagem De Utilizacao,0.966843
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,7
MaxIteration,4
Tempo Decorrido (segundos),1.76211
Porcentagem De Utilizacao,0.9663
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,8
MaxIteration,0
Tempo Decorrido (segundos),4.06E-05
Porcentagem De Utilizacao,0.966171
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,8
MaxIteration,1
Tempo Decorrido (segundos),0.438201
Porcentagem De Utilizacao,0.966357
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,8
MaxIteration,2
Tempo Decorrido (segundos),0.907437
Porcentagem De Utilizacao,0.966529
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,8
MaxIteration,3
Tempo Decorrido (segundos),1.30538
Porcentagem De Utilizacao,0.966671
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,8
MaxIteration,4
Tempo Decorrido (segundos),1.79592
Porcentagem De Utilizacao,0.966743
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,9
MaxIteration,0
Tempo Decorrido (segundos),3.64E-05
Porcentagem De Utilizacao,0.966814
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,9
MaxIteration,1
Tempo Decorrido (segundos),0.434433
Porcentagem De Utilizacao,0.966714
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,9
MaxIteration,2
Tempo Decorrido (segundos),0.907398
Porcentagem De Utilizacao,0.966314
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,9
MaxIteration,3
Tempo Decorrido (segundos),1.33202
Porcentagem De Utilizacao,0.87772
Quantidade de Recipientes,15
Busca do Corvo,
Arquivo,base\CLASS01_040_05.json
Execucao,9
MaxIteration,4
Tempo Decorrido (segundos),1.74599
Porcentagem De Utilizacao,0.966729
Quantidade de Recipientes,14
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,0
MaxIteration,0
Tempo Decorrido (segundos),3.90E-05
Porcentagem De Utilizacao,0.936391
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,0
MaxIteration,1
Tempo Decorrido (segundos),0.372829
Porcentagem De Utilizacao,0.937427
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,0
MaxIteration,2
Tempo Decorrido (segundos),0.732993
Porcentagem De Utilizacao,0.936445
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,0
MaxIteration,3
Tempo Decorrido (segundos),1.08719
Porcentagem De Utilizacao,0.937482
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,0
MaxIteration,4
Tempo Decorrido (segundos),1.46715
Porcentagem De Utilizacao,0.937427
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,1
MaxIteration,0
Tempo Decorrido (segundos),3.61E-05
Porcentagem De Utilizacao,0.937464
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,1
MaxIteration,1
Tempo Decorrido (segundos),0.368063
Porcentagem De Utilizacao,0.936991
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,1
MaxIteration,2
Tempo Decorrido (segundos),0.725452
Porcentagem De Utilizacao,0.936536
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,1
MaxIteration,3
Tempo Decorrido (segundos),1.07877
Porcentagem De Utilizacao,0.937482
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,1
MaxIteration,4
Tempo Decorrido (segundos),1.48073
Porcentagem De Utilizacao,0.936409
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,2
MaxIteration,0
Tempo Decorrido (segundos),3.38E-05
Porcentagem De Utilizacao,0.936464
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,2
MaxIteration,1
Tempo Decorrido (segundos),0.377321
Porcentagem De Utilizacao,0.939118
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,2
MaxIteration,2
Tempo Decorrido (segundos),0.695428
Porcentagem De Utilizacao,0.9397
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,2
MaxIteration,3
Tempo Decorrido (segundos),1.10619
Porcentagem De Utilizacao,0.936955
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,2
MaxIteration,4
Tempo Decorrido (segundos),1.45899
Porcentagem De Utilizacao,0.937445
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,3
MaxIteration,0
Tempo Decorrido (segundos),3.91E-05
Porcentagem De Utilizacao,0.937464
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,3
MaxIteration,1
Tempo Decorrido (segundos),0.351186
Porcentagem De Utilizacao,0.936409
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,3
MaxIteration,2
Tempo Decorrido (segundos),0.700284
Porcentagem De Utilizacao,0.937482
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,3
MaxIteration,3
Tempo Decorrido (segundos),1.07078
Porcentagem De Utilizacao,0.937427
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,3
MaxIteration,4
Tempo Decorrido (segundos),1.40769
Porcentagem De Utilizacao,0.9381
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,4
MaxIteration,0
Tempo Decorrido (segundos),3.69E-05
Porcentagem De Utilizacao,0.937427
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,4
MaxIteration,1
Tempo Decorrido (segundos),0.343556
Porcentagem De Utilizacao,0.936373
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,4
MaxIteration,2
Tempo Decorrido (segundos),0.725537
Porcentagem De Utilizacao,0.937391
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,4
MaxIteration,3
Tempo Decorrido (segundos),1.10324
Porcentagem De Utilizacao,0.937409
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,4
MaxIteration,4
Tempo Decorrido (segundos),1.45728
Porcentagem De Utilizacao,0.937027
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,5
MaxIteration,0
Tempo Decorrido (segundos),4.00E-05
Porcentagem De Utilizacao,0.934645
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,5
MaxIteration,1
Tempo Decorrido (segundos),0.367397
Porcentagem De Utilizacao,0.9343
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,5
MaxIteration,2
Tempo Decorrido (segundos),0.738459
Porcentagem De Utilizacao,0.936536
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,5
MaxIteration,3
Tempo Decorrido (segundos),1.08034
Porcentagem De Utilizacao,0.936918
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,5
MaxIteration,4
Tempo Decorrido (segundos),1.42924
Porcentagem De Utilizacao,0.937409
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,6
MaxIteration,0
Tempo Decorrido (segundos),5.86E-05
Porcentagem De Utilizacao,0.937445
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,6
MaxIteration,1
Tempo Decorrido (segundos),0.353697
Porcentagem De Utilizacao,0.936555
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,6
MaxIteration,2
Tempo Decorrido (segundos),0.725205
Porcentagem De Utilizacao,0.937518
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,6
MaxIteration,3
Tempo Decorrido (segundos),1.07527
Porcentagem De Utilizacao,0.937482
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,6
MaxIteration,4
Tempo Decorrido (segundos),1.45489
Porcentagem De Utilizacao,0.937445
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,7
MaxIteration,0
Tempo Decorrido (segundos),3.66E-05
Porcentagem De Utilizacao,0.936391
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,7
MaxIteration,1
Tempo Decorrido (segundos),0.3502
Porcentagem De Utilizacao,0.935064
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,7
MaxIteration,2
Tempo Decorrido (segundos),0.710571
Porcentagem De Utilizacao,0.939082
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,7
MaxIteration,3
Tempo Decorrido (segundos),1.08075
Porcentagem De Utilizacao,0.937555
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,7
MaxIteration,4
Tempo Decorrido (segundos),1.44982
Porcentagem De Utilizacao,0.9391
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,8
MaxIteration,0
Tempo Decorrido (segundos),3.59E-05
Porcentagem De Utilizacao,0.936536
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,8
MaxIteration,1
Tempo Decorrido (segundos),0.364703
Porcentagem De Utilizacao,0.937009
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,8
MaxIteration,2
Tempo Decorrido (segundos),0.727421
Porcentagem De Utilizacao,0.937518
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,8
MaxIteration,3
Tempo Decorrido (segundos),1.06904
Porcentagem De Utilizacao,0.935518
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,8
MaxIteration,4
Tempo Decorrido (segundos),1.45116
Porcentagem De Utilizacao,0.938009
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,9
MaxIteration,0
Tempo Decorrido (segundos),3.59E-05
Porcentagem De Utilizacao,0.937973
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,9
MaxIteration,1
Tempo Decorrido (segundos),0.352516
Porcentagem De Utilizacao,0.937427
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,9
MaxIteration,2
Tempo Decorrido (segundos),0.703293
Porcentagem De Utilizacao,0.937736
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,9
MaxIteration,3
Tempo Decorrido (segundos),1.06476
Porcentagem De Utilizacao,0.9365
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_06.json
Execucao,9
MaxIteration,4
Tempo Decorrido (segundos),1.42958
Porcentagem De Utilizacao,0.939664
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_07.json
Execucao,0
MaxIteration,0
Tempo Decorrido (segundos),3.76E-05
Porcentagem De Utilizacao,0.957182
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_07.json
Execucao,0
MaxIteration,1
Tempo Decorrido (segundos),0.36348
Porcentagem De Utilizacao,0.957182
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_07.json
Execucao,0
MaxIteration,2
Tempo Decorrido (segundos),0.741482
Porcentagem De Utilizacao,0.957164
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_07.json
Execucao,0
MaxIteration,3
Tempo Decorrido (segundos),1.07882
Porcentagem De Utilizacao,0.957218
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_07.json
Execucao,0
MaxIteration,4
Tempo Decorrido (segundos),1.47323
Porcentagem De Utilizacao,0.957164
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_07.json
Execucao,1
MaxIteration,0
Tempo Decorrido (segundos),3.73E-05
Porcentagem De Utilizacao,0.956455
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_07.json
Execucao,1
MaxIteration,1
Tempo Decorrido (segundos),0.385917
Porcentagem De Utilizacao,0.956473
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_07.json
Execucao,1
MaxIteration,2
Tempo Decorrido (segundos),0.747281
Porcentagem De Utilizacao,0.957564
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_07.json
Execucao,1
MaxIteration,3
Tempo Decorrido (segundos),1.10565
Porcentagem De Utilizacao,0.957982
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_07.json
Execucao,1
MaxIteration,4
Tempo Decorrido (segundos),1.45384
Porcentagem De Utilizacao,0.957218
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_07.json
Execucao,2
MaxIteration,0
Tempo Decorrido (segundos),3.80E-05
Porcentagem De Utilizacao,0.957982
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_07.json
Execucao,2
MaxIteration,1
Tempo Decorrido (segundos),0.374628
Porcentagem De Utilizacao,0.957164
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_07.json
Execucao,2
MaxIteration,2
Tempo Decorrido (segundos),0.74806
Porcentagem De Utilizacao,0.956473
Quantidade de Recipientes,11
Busca do Corvo,
Arquivo,base\CLASS01_040_07.json
Execucao,2
MaxIteration,3
Tempo Decorrido (segundos),1.09547
